"sex","year","age","n_countries","death_count","population_count"
"female",1899,75,11,21516.98,207777.16
"female",1899,76,11,20686.68,190153.73
"female",1899,77,11,19710.21,172451.75
"female",1899,78,11,19454.59,157028.56
"female",1899,79,11,18256.79,132613.41
"female",1899,80,11,17706.46,113895.21
"female",1899,81,11,15058.28,96154.21
"female",1899,82,11,14797.94,82776.04
"female",1899,83,11,13325.39,67765.34
"female",1899,84,11,11961.17,54361.65
"female",1899,85,11,9482.61,41446.3
"female",1899,86,11,7890.62,32986.11
"female",1899,87,11,6724.46,25984.73
"female",1899,88,11,5461.04,19732.19
"female",1899,89,11,4221.1,14335.92
"female",1899,90,11,3366.63,10444.86
"female",1899,91,11,2537.53,7450.6
"female",1899,92,11,1916.18,5148.16
"female",1899,93,11,1361.8,3463.18
"female",1899,94,11,964.82,2321.25
"female",1899,95,11,650.68,1511.19
"female",1899,96,11,444.15,957.78
"female",1899,97,11,292.34,566.69
"female",1899,98,11,185.19,358.95
"female",1899,99,11,111.49,198.05
"female",1899,100,11,63.47,107.52
"female",1899,101,11,34.87,57.02
"female",1899,102,11,19.46,26.65
"female",1899,103,11,9.89,13.6
"female",1899,104,11,6.92,7.05
"female",1899,105,11,3.49,2.56
"female",1899,106,11,1.03,0
"female",1899,107,11,0,0
"female",1899,108,11,0,0
"female",1899,109,11,0,0
"female",1899,110,11,0,0
"female",1900,0,11,270230.91,1664623.67
"female",1900,1,11,71445.06,1515774.03
"female",1900,2,11,38050.78,1485134.39
"female",1900,3,11,24806.38,1461932.71
"female",1900,4,11,17047.36,1414845.1
"female",1900,5,11,11931.33,1397007.02
"female",1900,6,11,8696.19,1388025.65
"female",1900,7,11,6375.94,1348260.33
"female",1900,8,11,4987.6,1338487.39
"female",1900,9,11,4216.64,1338070.4
"female",1900,10,11,4087.66,1321228.46
"female",1900,11,11,4134.19,1324569.48
"female",1900,12,11,4484.45,1319132.2
"female",1900,13,11,4761.31,1295355.66
"female",1900,14,11,4907.27,1319892.39
"female",1900,15,11,5571.38,1296227.83
"female",1900,16,11,5900.77,1270777.77
"female",1900,17,11,6090.92,1270941.72
"female",1900,18,11,6461.86,1224499.68
"female",1900,19,11,6538.52,1252154.66
"female",1900,20,11,6916.86,1229630.53
"female",1900,21,11,7125.41,1221889.78
"female",1900,22,11,7260.02,1180218.92
"female",1900,23,11,7416.78,1172538.28
"female",1900,24,11,7409.61,1150992.42
"female",1900,25,11,7466.69,1116125.79
"female",1900,26,11,7360.02,1100764.77
"female",1900,27,11,7270.4,1084851.87
"female",1900,28,11,7112.22,1003724.19
"female",1900,29,11,7095.13,1026793.05
"female",1900,30,11,7206.06,980599.7
"female",1900,31,11,7074.21,958523.43
"female",1900,32,11,7241.1,950430.07
"female",1900,33,11,7350.71,949396.66
"female",1900,34,11,7347.01,931145.84
"female",1900,35,11,7560.22,913329.59
"female",1900,36,11,7644.87,916531.45
"female",1900,37,11,7614.61,895983.11
"female",1900,38,11,7618.48,872040.31
"female",1900,39,11,7757.95,863144.07
"female",1900,40,11,7889.49,838973.59
"female",1900,41,11,7674.24,806089.96
"female",1900,42,11,7926.86,773298.81
"female",1900,43,11,7731.11,770966.17
"female",1900,44,11,7583.1,742287.35
"female",1900,45,11,7736.29,728010.08
"female",1900,46,11,7839.11,708784.44
"female",1900,47,11,7993,729593.16
"female",1900,48,11,8419.99,712411.45
"female",1900,49,11,8699.44,708622.26
"female",1900,50,11,9270.69,684635.91
"female",1900,51,11,9297.06,692142.94
"female",1900,52,11,9918.43,620895.39
"female",1900,53,11,9964.56,617267.24
"female",1900,54,11,10360.15,624636.45
"female",1900,55,11,10909.05,599391.37
"female",1900,56,11,11398.94,573356.24
"female",1900,57,11,11741.25,577716.16
"female",1900,58,11,12671.56,561998.23
"female",1900,59,11,13210.24,561464.21
"female",1900,60,11,14720.99,526329.65
"female",1900,61,11,14712.73,506865.34
"female",1900,62,11,15822.92,479317.21
"female",1900,63,11,16425.22,465340.2
"female",1900,64,11,17181.79,452382.82
"female",1900,65,11,17902.09,419999.59
"female",1900,66,11,18213.18,394933.75
"female",1900,67,11,18488.59,373942.85
"female",1900,68,11,19643.1,358044.23
"female",1900,69,11,20167.25,354680.87
"female",1900,70,11,22341.98,326238.72
"female",1900,71,11,21314.32,305094.19
"female",1900,72,11,22594.34,274902.2
"female",1900,73,11,22712.15,258591.29
"female",1900,74,11,22973.65,241223.2
"female",1900,75,11,22912.75,211944.25
"female",1900,76,11,22639.45,188240.43
"female",1900,77,11,21567.77,170957.48
"female",1900,78,11,21066.93,152588.68
"female",1900,79,11,19834.15,137729.79
"female",1900,80,11,19652.46,119774.18
"female",1900,81,11,16957.08,97530.94
"female",1900,82,11,15706.51,81288.75
"female",1900,83,11,14295.38,68566.12
"female",1900,84,11,13062.31,55131.47
"female",1900,85,11,10346.44,43160.54
"female",1900,86,11,8444.85,32897.92
"female",1900,87,11,6841.25,25635.07
"female",1900,88,11,5735.69,19822.82
"female",1900,89,11,4508.68,14916
"female",1900,90,11,3551.06,10532.95
"female",1900,91,11,2666.69,7496.56
"female",1900,92,11,1978.51,5227.84
"female",1900,93,11,1392.16,3514.92
"female",1900,94,11,979.73,2321.85
"female",1900,95,11,688.4,1518.29
"female",1900,96,11,457.33,975
"female",1900,97,11,302.83,586.65
"female",1900,98,11,189.05,338.8
"female",1900,99,11,112.78,210.03
"female",1900,100,11,66.76,112.04
"female",1900,101,11,37.06,61.76
"female",1900,102,11,23.25,29.51
"female",1900,103,11,11.56,13.42
"female",1900,104,11,6,6.25
"female",1900,105,11,3.24,1.32
"female",1900,106,11,0.27,0
"female",1900,107,11,0,0
"female",1900,108,11,0,0
"female",1900,109,11,0,0
"female",1900,110,11,0,0
"female",1901,0,11,257494.53,1666517.65
"female",1901,1,11,65079.37,1514511.37
"female",1901,2,11,34747.39,1459270.01
"female",1901,3,11,22741.19,1447640.31
"female",1901,4,11,15783.08,1438448.44
"female",1901,5,11,11329.98,1399053.36
"female",1901,6,11,8300.66,1386848.1
"female",1901,7,11,6226.05,1378469.58
"female",1901,8,11,4813.15,1341428.83
"female",1901,9,11,4163,1331642.62
"female",1901,10,11,3980.96,1335197.64
"female",1901,11,11,4015.4,1317357.24
"female",1901,12,11,4145.71,1321600.5
"female",1901,13,11,4484.94,1314596.28
"female",1901,14,11,4735.05,1291585.9
"female",1901,15,11,5179.06,1314974.18
"female",1901,16,11,5628.94,1288334.05
"female",1901,17,11,5829.18,1263771.63
"female",1901,18,11,5985.29,1263299.1
"female",1901,19,11,6232.24,1219919.98
"female",1901,20,11,6629.07,1248840.57
"female",1901,21,11,6744.26,1224225.07
"female",1901,22,11,7002.82,1215565.69
"female",1901,23,11,6963.21,1172224.77
"female",1901,24,11,7130.51,1166125.98
"female",1901,25,11,7117.06,1140192.38
"female",1901,26,11,7048.15,1106902.02
"female",1901,27,11,7016.27,1092813.65
"female",1901,28,11,6976.43,1076873.31
"female",1901,29,11,6680.61,995022.57
"female",1901,30,11,6850.03,1008679.39
"female",1901,31,11,6749.9,973335.66
"female",1901,32,11,6815.43,950465.08
"female",1901,33,11,6822.07,942462.64
"female",1901,34,11,6985.41,941821.78
"female",1901,35,11,7059.26,917642.65
"female",1901,36,11,7171.29,901339.92
"female",1901,37,11,7360.85,905508.43
"female",1901,38,11,7450.97,884584.1
"female",1901,39,11,7311.65,861177.72
"female",1901,40,11,7705.76,854288.16
"female",1901,41,11,7384.83,830721.61
"female",1901,42,11,7699.73,797854.26
"female",1901,43,11,7298,765190.1
"female",1901,44,11,7210.09,763394.62
"female",1901,45,11,7313.68,732990.66
"female",1901,46,11,7348.95,718814.55
"female",1901,47,11,7438.55,700045.35
"female",1901,48,11,7776.45,719902.85
"female",1901,49,11,7881.2,702247.49
"female",1901,50,11,8667.99,698266.38
"female",1901,51,11,8758.66,674596.62
"female",1901,52,11,9309.92,681293.66
"female",1901,53,11,9303.28,610334.75
"female",1901,54,11,9388.26,606476.38
"female",1901,55,11,10026.02,611318.59
"female",1901,56,11,10465.86,586547.14
"female",1901,57,11,10876.44,560867.82
"female",1901,58,11,11437.28,563930.86
"female",1901,59,11,11777.37,546312.17
"female",1901,60,11,13405.14,547820.55
"female",1901,61,11,13556.72,511463.9
"female",1901,62,11,14431.49,491399.36
"female",1901,63,11,15040.46,461909.97
"female",1901,64,11,15655.66,449139.15
"female",1901,65,11,16782.12,434647.72
"female",1901,66,11,17565.13,402398.49
"female",1901,67,11,17801.74,377230.32
"female",1901,68,11,18245.43,355006.72
"female",1901,69,11,18392.74,337275.22
"female",1901,70,11,20025.64,332854.96
"female",1901,71,11,19612.21,303478.28
"female",1901,72,11,20151.93,282457.21
"female",1901,73,11,19772.32,252208.95
"female",1901,74,11,19853.9,236629.18
"female",1901,75,11,20782.12,219056.17
"female",1901,76,11,20105.38,190519.58
"female",1901,77,11,19421.55,167796.59
"female",1901,78,11,19269.23,150618.96
"female",1901,79,11,17668.79,131824.04
"female",1901,80,11,17426.69,120257.67
"female",1901,81,11,15483.63,101293.72
"female",1901,82,11,14487.92,81256.23
"female",1901,83,11,12367.64,66299.88
"female",1901,84,11,11363.17,54745.09
"female",1901,85,11,9566.49,43046.6
"female",1901,86,11,7991.75,33669.72
"female",1901,87,11,6635.38,25375.44
"female",1901,88,11,5347.49,19319.39
"female",1901,89,11,4246.44,14642.65
"female",1901,90,11,3317.39,10829.93
"female",1901,91,11,2516.46,7468.3
"female",1901,92,11,1823.42,5179.02
"female",1901,93,11,1319.51,3552.79
"female",1901,94,11,925.23,2335.88
"female",1901,95,11,622.58,1503
"female",1901,96,11,427.9,951.17
"female",1901,97,11,279.7,592.74
"female",1901,98,11,171.31,347.57
"female",1901,99,11,108.1,193.89
"female",1901,100,11,61.91,118.67
"female",1901,101,11,37.5,62.72
"female",1901,102,11,20.79,30.06
"female",1901,103,11,11.05,13.06
"female",1901,104,11,5.3,5.93
"female",1901,105,11,2.65,1.24
"female",1901,106,11,0.26,0
"female",1901,107,11,0,0
"female",1901,108,11,0,0
"female",1901,109,11,0,0
"female",1901,110,11,0,0
"female",1902,0,11,246584.41,1679381.57
"female",1902,1,11,65915.65,1550816.43
"female",1902,2,11,35699.6,1473466.81
"female",1902,3,11,23077.5,1437327.91
"female",1902,4,11,15761.28,1428013.43
"female",1902,5,11,11171.32,1420175.14
"female",1902,6,11,8088.24,1384899.09
"female",1902,7,11,5912.2,1378334.5
"female",1902,8,11,4510.74,1375622.4
"female",1902,9,11,3724.31,1342422.57
"female",1902,10,11,3687.59,1325666.44
"female",1902,11,11,3842.35,1324043.75
"female",1902,12,11,3986.7,1311292.74
"female",1902,13,11,4324.19,1319064.88
"female",1902,14,11,4761.28,1314470.46
"female",1902,15,11,5112.87,1292923.11
"female",1902,16,11,5596.9,1297414.37
"female",1902,17,11,5806.72,1283909.78
"female",1902,18,11,6057.38,1258850.94
"female",1902,19,11,6241.81,1252942.45
"female",1902,20,11,6492.32,1217944.35
"female",1902,21,11,6557.91,1247616.71
"female",1902,22,11,6798.38,1185648
"female",1902,23,11,6965.68,1189873.45
"female",1902,24,11,6937.86,1171896.84
"female",1902,25,11,7047.46,1173460.32
"female",1902,26,11,7089.1,1134146.83
"female",1902,27,11,6982.61,1092761.13
"female",1902,28,11,7038.47,1069136.91
"female",1902,29,11,6951.2,1071863.37
"female",1902,30,11,6835.17,996363.79
"female",1902,31,11,6708.94,1004969.84
"female",1902,32,11,6764.38,957404.21
"female",1902,33,11,6659.51,943894.95
"female",1902,34,11,6758.33,934833.65
"female",1902,35,11,7021.72,934404.31
"female",1902,36,11,7112.29,916192.29
"female",1902,37,11,7148.98,891148.96
"female",1902,38,11,7296.23,887689.74
"female",1902,39,11,7298.09,873295.36
"female",1902,40,11,7196.16,855509.82
"female",1902,41,11,7192.88,854778.12
"female",1902,42,11,7528.86,818689.43
"female",1902,43,11,7266.12,789555.92
"female",1902,44,11,7241.62,755914.52
"female",1902,45,11,7220.46,752015.28
"female",1902,46,11,7260.2,726420.47
"female",1902,47,11,7386.38,709821.68
"female",1902,48,11,7609.51,685507.28
"female",1902,49,11,7842.55,709809.35
"female",1902,50,11,8373.11,699440.83
"female",1902,51,11,8643.22,692241.86
"female",1902,52,11,9240.94,657184.41
"female",1902,53,11,9220.24,668631.17
"female",1902,54,11,9465.65,599487.41
"female",1902,55,11,9529.73,599689.97
"female",1902,56,11,10222.33,600659.36
"female",1902,57,11,10574.02,575047.05
"female",1902,58,11,11500.82,548428.55
"female",1902,59,11,11860.21,551109.61
"female",1902,60,11,12940.22,532910.24
"female",1902,61,11,13302.95,529060.68
"female",1902,62,11,14515.42,491449.84
"female",1902,63,11,14689.16,477274.87
"female",1902,64,11,15379.12,453379.74
"female",1902,65,11,16484.19,439708.11
"female",1902,66,11,17043.37,417706.43
"female",1902,67,11,17716,384278.46
"female",1902,68,11,18387.6,359419.68
"female",1902,69,11,18321.65,338045.51
"female",1902,70,11,19308.43,318192.18
"female",1902,71,11,19111.85,313588.12
"female",1902,72,11,20441.71,282495.75
"female",1902,73,11,19657.97,261815.22
"female",1902,74,11,19312.64,232985.85
"female",1902,75,11,20306.55,217995.8
"female",1902,76,11,19921.5,197958.46
"female",1902,77,11,19161.79,171483.84
"female",1902,78,11,18997.39,149885.46
"female",1902,79,11,17728.8,133359.91
"female",1902,80,11,17232.91,120475.44
"female",1902,81,11,15528.87,103807.18
"female",1902,82,11,14774.43,86156.87
"female",1902,83,11,12771.99,67919.06
"female",1902,84,11,11200.79,54406.77
"female",1902,85,11,9571.53,43922.17
"female",1902,86,11,8227.68,34325.01
"female",1902,87,11,6783.61,26306.95
"female",1902,88,11,5472.94,19420.21
"female",1902,89,11,4316.93,14523.67
"female",1902,90,11,3369.99,10870.17
"female",1902,91,11,2600.24,7917.25
"female",1902,92,11,1910.51,5309.24
"female",1902,93,11,1390.01,3637.5
"female",1902,94,11,974.74,2422.23
"female",1902,95,11,656.93,1577.42
"female",1902,96,11,451.48,989.02
"female",1902,97,11,282.83,597.3
"female",1902,98,11,178.94,373.03
"female",1902,99,11,108.62,212.42
"female",1902,100,11,66.14,111.19
"female",1902,101,11,40.72,66.98
"female",1902,102,11,20.87,35.45
"female",1902,103,11,13.24,15.37
"female",1902,104,11,7.06,5.9
"female",1902,105,11,3.34,2
"female",1902,106,11,0.59,0
"female",1902,107,11,0,0
"female",1902,108,11,0,0
"female",1902,109,11,0,0
"female",1902,110,11,0,0
"female",1903,0,11,243657.67,1704760.33
"female",1903,1,11,63367.94,1562253.81
"female",1903,2,11,33808.57,1505618.48
"female",1903,3,11,21209.12,1448365.29
"female",1903,4,11,14379.05,1422624.79
"female",1903,5,11,10443.38,1414400.74
"female",1903,6,11,7851.41,1411579.3
"female",1903,7,11,5872.84,1378310.6
"female",1903,8,11,4644.15,1373353.66
"female",1903,9,11,3916.81,1371701.78
"female",1903,10,11,3710.32,1338900.69
"female",1903,11,11,3803.64,1321553.35
"female",1903,12,11,3933.23,1321474.85
"female",1903,13,11,4216.06,1307977.9
"female",1903,14,11,4737.7,1314502.77
"female",1903,15,11,5177.47,1307657.1
"female",1903,16,11,5551.38,1286103.41
"female",1903,17,11,5895.33,1289449.66
"female",1903,18,11,6103.31,1274921.53
"female",1903,19,11,6228.32,1248860.29
"female",1903,20,11,6554.68,1243706.78
"female",1903,21,11,6698.65,1208023.19
"female",1903,22,11,6714.5,1234580.61
"female",1903,23,11,6821.79,1172691.8
"female",1903,24,11,6792.96,1177693.08
"female",1903,25,11,7011.1,1158600.9
"female",1903,26,11,7107.31,1164038.12
"female",1903,27,11,7081.07,1122786.51
"female",1903,28,11,6962.36,1081704.5
"female",1903,29,11,6819.18,1057622.87
"female",1903,30,11,6983.85,1061745.75
"female",1903,31,11,6677.65,986102.08
"female",1903,32,11,6734.93,989680.65
"female",1903,33,11,6800.21,951099.2
"female",1903,34,11,6713.41,938989.96
"female",1903,35,11,6834.97,928577.37
"female",1903,36,11,6929.34,929082.3
"female",1903,37,11,7057.33,907095.57
"female",1903,38,11,7072.96,881303.02
"female",1903,39,11,7251.74,878210.34
"female",1903,40,11,7373.29,864508.67
"female",1903,41,11,7109.56,846443.87
"female",1903,42,11,7455.64,848264.78
"female",1903,43,11,7191.04,810508.14
"female",1903,44,11,7213.79,782354.45
"female",1903,45,11,7122.82,748306.78
"female",1903,46,11,7077.99,744422.05
"female",1903,47,11,7369.75,717715.44
"female",1903,48,11,7489.65,701266.25
"female",1903,49,11,7768.13,676240.98
"female",1903,50,11,8299.13,700058.06
"female",1903,51,11,8538.73,689697.54
"female",1903,52,11,9166.28,682544.77
"female",1903,53,11,9307.82,645747.47
"female",1903,54,11,9395.81,657378.31
"female",1903,55,11,9479.28,588618.86
"female",1903,56,11,9846.66,588825.89
"female",1903,57,11,10372.94,589104.39
"female",1903,58,11,11276.12,563286.57
"female",1903,59,11,11655.73,536482.79
"female",1903,60,11,12893.11,538457.14
"female",1903,61,11,13432.81,519321.06
"female",1903,62,11,14525.2,516609.58
"female",1903,63,11,15075.26,477256.28
"female",1903,64,11,15218.54,463134.7
"female",1903,65,11,15892.62,437671.67
"female",1903,66,11,16461.67,423619.38
"female",1903,67,11,17305.37,400450.52
"female",1903,68,11,18205.14,366841.86
"female",1903,69,11,18333.51,341631.11
"female",1903,70,11,19423.7,319533.78
"female",1903,71,11,19129.19,299249.43
"female",1903,72,11,20802.2,294572.29
"female",1903,73,11,20735.23,262128.58
"female",1903,74,11,20247.76,242196.53
"female",1903,75,11,20464.04,213873.71
"female",1903,76,11,19792.22,198150.54
"female",1903,77,11,19445.57,178797.47
"female",1903,78,11,19105.55,153418.43
"female",1903,79,11,18210.17,132714.04
"female",1903,80,11,17879.07,123207.57
"female",1903,81,11,15826.42,104064.56
"female",1903,82,11,15234.36,88667.47
"female",1903,83,11,13667.92,72251.19
"female",1903,84,11,11900.06,56006.63
"female",1903,85,11,9639.39,43779.75
"female",1903,86,11,8002.04,34937.74
"female",1903,87,11,6596.6,26831.97
"female",1903,88,11,5258.38,20182.79
"female",1903,89,11,4099.73,14528.45
"female",1903,90,11,3209.09,10723.77
"female",1903,91,11,2424.38,7890.23
"female",1903,92,11,1867.71,5648.56
"female",1903,93,11,1340.1,3688.35
"female",1903,94,11,832.81,2459.94
"female",1903,95,11,625.41,1620.73
"female",1903,96,11,444.96,1031.31
"female",1903,97,11,268.33,630.11
"female",1903,98,11,173.01,369.06
"female",1903,99,11,107.46,229.83
"female",1903,100,11,74.47,128.63
"female",1903,101,11,29.79,58.92
"female",1903,102,11,17.71,37.71
"female",1903,103,11,9.3,18.07
"female",1903,104,11,6.3,6.25
"female",1903,105,11,1.07,1.38
"female",1903,106,11,0.33,0
"female",1903,107,11,0,0
"female",1903,108,11,0,0
"female",1903,109,11,0,0
"female",1903,110,11,0,0
"female",1904,0,11,250626.81,1675605.8
"female",1904,1,11,64460.58,1587010.91
"female",1904,2,11,33053.98,1515730.91
"female",1904,3,11,20733.46,1478857.36
"female",1904,4,11,14025.51,1435047.81
"female",1904,5,11,9964.95,1413259.7
"female",1904,6,11,7379.26,1405798.8
"female",1904,7,11,5566.11,1405802.03
"female",1904,8,11,4472.06,1373432.63
"female",1904,9,11,3789.11,1369286.35
"female",1904,10,11,3701.04,1368214.68
"female",1904,11,11,3799.18,1335081.55
"female",1904,12,11,4046.38,1317459.67
"female",1904,13,11,4397.14,1318564.02
"female",1904,14,11,4740.94,1304230.22
"female",1904,15,11,5115.82,1309457.87
"female",1904,16,11,5670.78,1300216.57
"female",1904,17,11,5902.33,1278814.16
"female",1904,18,11,6207.98,1281113.09
"female",1904,19,11,6418.73,1265528.94
"female",1904,20,11,6603.95,1238591.97
"female",1904,21,11,6661.06,1234476.54
"female",1904,22,11,6860.49,1198107.53
"female",1904,23,11,6993.19,1221657.37
"female",1904,24,11,7017.2,1159713.51
"female",1904,25,11,6991.53,1165831.4
"female",1904,26,11,7134.65,1145669.55
"female",1904,27,11,6974.66,1154532.89
"female",1904,28,11,6985.59,1111477.7
"female",1904,29,11,6845.42,1070874.49
"female",1904,30,11,6905.23,1046288.16
"female",1904,31,11,6743.52,1051685.8
"female",1904,32,11,6763.95,976127.77
"female",1904,33,11,6633.41,974707.89
"female",1904,34,11,6802.96,945078.79
"female",1904,35,11,6680.56,934105.67
"female",1904,36,11,6778.62,922219.85
"female",1904,37,11,6991.58,923573.17
"female",1904,38,11,7150.98,897660.03
"female",1904,39,11,7048.29,871354.86
"female",1904,40,11,7442.92,868356.73
"female",1904,41,11,7168.82,855328.3
"female",1904,42,11,7204.4,837062.32
"female",1904,43,11,7152.6,841702.66
"female",1904,44,11,7147.96,802475.5
"female",1904,45,11,7240.33,775218.03
"female",1904,46,11,7130.56,740794.48
"female",1904,47,11,7288.47,736834.59
"female",1904,48,11,7446.6,708729.42
"female",1904,49,11,7548.95,692476.16
"female",1904,50,11,8058.56,666568.92
"female",1904,51,11,8304.76,689828.39
"female",1904,52,11,9052.62,679554.3
"female",1904,53,11,9247.11,672502.95
"female",1904,54,11,9502.3,634264.3
"female",1904,55,11,9685.62,646026.7
"female",1904,56,11,9954,577681.12
"female",1904,57,11,10256.95,577773.74
"female",1904,58,11,11293.96,577391.99
"female",1904,59,11,11773.55,551342.05
"female",1904,60,11,13156.14,524257.48
"female",1904,61,11,13456.11,525006.72
"female",1904,62,11,14554.98,504928.14
"female",1904,63,11,15182.16,503211.87
"female",1904,64,11,15550.23,462733.47
"female",1904,65,11,15756.92,448455.46
"female",1904,66,11,16420.8,421746.6
"female",1904,67,11,16916.19,407294.6
"female",1904,68,11,18163.04,382776.25
"female",1904,69,11,18621.89,349161.43
"female",1904,70,11,19775.88,323415.51
"female",1904,71,11,19434.98,300420.1
"female",1904,72,11,20405.4,279407.33
"female",1904,73,11,20855.61,274413.73
"female",1904,74,11,21002.14,241240.86
"female",1904,75,11,20440.99,221549.21
"female",1904,76,11,19838.12,194427.38
"female",1904,77,11,19376.5,178941.6
"female",1904,78,11,19265.69,159970.7
"female",1904,79,11,18161.17,135591.41
"female",1904,80,11,18206.26,125412.89
"female",1904,81,11,16165.81,106296.63
"female",1904,82,11,15500.18,88550.68
"female",1904,83,11,13996.83,74166.6
"female",1904,84,11,12604.77,59326.23
"female",1904,85,11,10353.12,45153.48
"female",1904,86,11,8107.13,34937.02
"female",1904,87,11,6765.77,27587.89
"female",1904,88,11,5517.34,20877.4
"female",1904,89,11,4264.31,15440.05
"female",1904,90,11,3504.56,10869.65
"female",1904,91,11,2533.3,7905.81
"female",1904,92,11,1984.14,5739.17
"female",1904,93,11,1389.37,4036.42
"female",1904,94,11,984.41,2613.96
"female",1904,95,11,661.31,1732.97
"female",1904,96,11,444.38,1082.69
"female",1904,97,11,282.27,676.64
"female",1904,98,11,174.39,414.61
"female",1904,99,11,106.49,226.91
"female",1904,100,11,60.5,140.34
"female",1904,101,11,35.31,76.96
"female",1904,102,11,17.61,36.39
"female",1904,103,11,10.66,24.52
"female",1904,104,11,6.78,10.83
"female",1904,105,11,1.31,2.76
"female",1904,106,11,0.71,0.59
"female",1904,107,11,0,0
"female",1904,108,11,0,0
"female",1904,109,11,0,0
"female",1904,110,11,0,0
"female",1905,0,11,238417.01,1683298.66
"female",1905,1,11,60776.05,1556990.34
"female",1905,2,11,32496.01,1538683.26
"female",1905,3,11,21108.57,1486893.97
"female",1905,4,11,14137.5,1463097.23
"female",1905,5,11,10046.84,1426801.74
"female",1905,6,11,7330.53,1408424.81
"female",1905,7,11,5482.86,1399731.92
"female",1905,8,11,4327.3,1401685.59
"female",1905,9,11,3732.85,1369707.58
"female",1905,10,11,3697.23,1365853.47
"female",1905,11,11,3739.37,1364545.47
"female",1905,12,11,4040.01,1331242.52
"female",1905,13,11,4397.1,1313126.26
"female",1905,14,11,4710.21,1315326.98
"female",1905,15,11,5150.78,1300068.19
"female",1905,16,11,5560.37,1304025.01
"female",1905,17,11,5858.95,1292435.13
"female",1905,18,11,6062.52,1271209.98
"female",1905,19,11,6412.6,1272531.23
"female",1905,20,11,6618.65,1255858.46
"female",1905,21,11,6669.08,1228257.83
"female",1905,22,11,6913.89,1224975.66
"female",1905,23,11,6954.08,1187996.26
"female",1905,24,11,6951.13,1208475.1
"female",1905,25,11,6956.46,1146685.26
"female",1905,26,11,6913.18,1153828.51
"female",1905,27,11,7076.57,1132585.51
"female",1905,28,11,6855.65,1145097.17
"female",1905,29,11,6812.9,1100210.2
"female",1905,30,11,6889,1059961.53
"female",1905,31,11,6859.12,1034940.81
"female",1905,32,11,6964.96,1041356.3
"female",1905,33,11,6679.48,965944.74
"female",1905,34,11,6656.21,959607.17
"female",1905,35,11,6809.23,938824.14
"female",1905,36,11,6817.96,929353.01
"female",1905,37,11,6787.5,915996.86
"female",1905,38,11,6846.87,918160.9
"female",1905,39,11,7056.04,888344.97
"female",1905,40,11,7331.77,861412.72
"female",1905,41,11,7336.91,858872.8
"female",1905,42,11,7581.17,846507.83
"female",1905,43,11,7382.07,827986.12
"female",1905,44,11,7498.14,835443.63
"female",1905,45,11,7483.75,794561.79
"female",1905,46,11,7431.1,768097.17
"female",1905,47,11,7493.62,733334.93
"female",1905,48,11,7692.33,729202.54
"female",1905,49,11,7935.18,699646.65
"female",1905,50,11,8360.67,683466.9
"female",1905,51,11,8400.16,656853.79
"female",1905,52,11,9146.62,679505.52
"female",1905,53,11,9271.04,669194.91
"female",1905,54,11,9722.91,662434.53
"female",1905,55,11,10047.05,622481.29
"female",1905,56,11,10431.31,634456.49
"female",1905,57,11,10676.97,566374.52
"female",1905,58,11,11355.06,566147.39
"female",1905,59,11,12032.57,564798.92
"female",1905,60,11,13507.37,538338.74
"female",1905,61,11,13856.02,510821.58
"female",1905,62,11,14981.41,510782.27
"female",1905,63,11,15598.54,489536.63
"female",1905,64,11,16242.87,489207.07
"female",1905,65,11,16868.03,447538.81
"female",1905,66,11,17002.37,433125.27
"female",1905,67,11,17523.99,405157.35
"female",1905,68,11,18399.36,390183.47
"female",1905,69,11,19351.51,364432.45
"female",1905,70,11,20762.44,330373.47
"female",1905,71,11,20424.79,304584.8
"female",1905,72,11,21301.6,280850.18
"female",1905,73,11,20877.88,259094.35
"female",1905,74,11,21466.58,254407.97
"female",1905,75,11,21665.59,220416.39
"female",1905,76,11,20400.9,201320.43
"female",1905,77,11,19924.35,175623.53
"female",1905,78,11,19669.44,159941.81
"female",1905,79,11,18671.2,141588.88
"female",1905,80,11,18630.23,126364.86
"female",1905,81,11,16824.62,108206.83
"female",1905,82,11,15842.47,90399.27
"female",1905,83,11,14053.34,73806.53
"female",1905,84,11,12603.66,60821.69
"female",1905,85,11,10626.21,47600.34
"female",1905,86,11,8728.93,35962.06
"female",1905,87,11,6938.58,27466.65
"female",1905,88,11,5730.15,21420.05
"female",1905,89,11,4667.68,15942.08
"female",1905,90,11,3611.38,11453.88
"female",1905,91,11,2705.27,7908.69
"female",1905,92,11,2057.92,5634.6
"female",1905,93,11,1504.37,4038
"female",1905,94,11,1267.06,2856.03
"female",1905,95,11,777.27,1798.76
"female",1905,96,11,543.06,1179.26
"female",1905,97,11,365.95,724.8
"female",1905,98,11,209.3,450.31
"female",1905,99,11,159.13,273.5
"female",1905,100,11,80.49,143.95
"female",1905,101,11,41.21,92.85
"female",1905,102,11,24.81,51.35
"female",1905,103,11,13.43,22.58
"female",1905,104,11,7.2,16.02
"female",1905,105,11,4.99,6.99
"female",1905,106,11,3.12,1.8
"female",1905,107,11,0.97,0.29
"female",1905,108,11,0,0
"female",1905,109,11,0,0
"female",1905,110,11,0,0
"female",1906,0,11,239461.31,1686301.69
"female",1906,1,11,70054.6,1564422.33
"female",1906,2,11,28614.38,1511409.58
"female",1906,3,11,16989.64,1507737.36
"female",1906,4,11,12085.26,1467771.61
