"sex","year","age","n_countries","death_count","population_count"
"female",1924,106,8,5.73,5.77
"female",1924,107,8,3.74,2.74
"female",1924,108,8,1.09,0.81
"female",1924,109,8,0.59,0.24
"female",1924,110,8,0,0
"female",1925,0,8,109916.58,1195780.2
"female",1925,1,8,33329.58,1172107.79
"female",1925,2,8,14691.52,1165244.295
"female",1925,3,8,8527.59,1199476.23
"female",1925,4,8,6096,1189728.84
"female",1925,5,8,4394.46,959282.93
"female",1925,6,8,2814.54,864318.495
"female",1925,7,8,2167.16,845155.09
"female",1925,8,8,1832.94,880590.045
"female",1925,9,8,1769.62,961440.975
"female",1925,10,8,1920.57,1125456.77
"female",1925,11,8,2010.88,1131642.625
"female",1925,12,8,2279.9,1153556.08
"female",1925,13,8,2553.61,1106983.81
"female",1925,14,8,2987.02,1168019.92
"female",1925,15,8,3474.76,1127372.485
"female",1925,16,8,3887.26,1167906.075
"female",1925,17,8,4419.2,1138226.275
"female",1925,18,8,4674.45,1145165.015
"female",1925,19,8,4611.54,1130046.015
"female",1925,20,8,4998.5,1122217.305
"female",1925,21,8,4760.34,1107705.24
"female",1925,22,8,5245.51,1130854.06
"female",1925,23,8,5193.16,1075053.815
"female",1925,24,8,5207.59,1132137.06
"female",1925,25,8,5104.26,1016543.13
"female",1925,26,8,4849.68,1030726.05
"female",1925,27,8,4862.37,1016551.935
"female",1925,28,8,4967.32,1029578.175
"female",1925,29,8,4444.45,1000206.025
"female",1925,30,8,4976.8,981553.94
"female",1925,31,8,4292.95,960018.18
"female",1925,32,8,4914.71,961673.81
"female",1925,33,8,4560.96,914888.205
"female",1925,34,8,4679.14,995354.285
"female",1925,35,8,4832.37,872386.295
"female",1925,36,8,4866.99,914150.76
"female",1925,37,8,4810.35,884730.96
"female",1925,38,8,5079.17,882121.345
"female",1925,39,8,4988.11,896552.395
"female",1925,40,8,5773.76,868627.01
"female",1925,41,8,4891.16,835290.19
"female",1925,42,8,5669.6,867928.45
"female",1925,43,8,5421,823625.62
"female",1925,44,8,5635.11,920510.54
"female",1925,45,8,6348.43,776299.255
"female",1925,46,8,5895.46,810844.835
"female",1925,47,8,6281.62,776191.995
"female",1925,48,8,7002.05,798040.31
"female",1925,49,8,7072.64,789074.255
"female",1925,50,8,8310.24,745817.885
"female",1925,51,8,7199.21,711160.935
"female",1925,52,8,8236.43,731682.05
"female",1925,53,8,7801.47,635245.935
"female",1925,54,8,8394.72,757709.415
"female",1925,55,8,8863.24,599173.84
"female",1925,56,8,9045.96,608268.075
"female",1925,57,8,9123.25,589777.085
"female",1925,58,8,10169.3,599792.06
"female",1925,59,8,10045.18,588293.4
"female",1925,60,8,13024.48,554869.765
"female",1925,61,8,10811.89,530418.455
"female",1925,62,8,12869.17,522019.555
"female",1925,63,8,12882.08,479581.56
"female",1925,64,8,14108.81,570364.57
"female",1925,65,8,15707.2,437425.275
"female",1925,66,8,14912.5,427296.815
"female",1925,67,8,14980.24,392143.635
"female",1925,68,8,16425.97,390996.645
"female",1925,69,8,15507.98,368883.985
"female",1925,70,8,20103.06,341437.5
"female",1925,71,8,16423.57,307468.195
"female",1925,72,8,19318.87,306713.56
"female",1925,73,8,18904.15,272682.44
"female",1925,74,8,20336.07,302804.595
"female",1925,75,8,21107.3,220050.395
"female",1925,76,8,20030.73,208872.02
"female",1925,77,8,18391.41,171377.77
"female",1925,78,8,18927.02,160747.245
"female",1925,79,8,17278.06,152430.305
"female",1925,80,8,20822.19,138705
"female",1925,81,8,15507.96,118054.725
"female",1925,82,8,15686.14,100049.05
"female",1925,83,8,13888.3,84174.28
"female",1925,84,8,13556.07,71824.4
"female",1925,85,8,11859.44,55825.815
"female",1925,86,8,9736.6,43269.66
"female",1925,87,8,7896.74,33715.06
"female",1925,88,8,6816,26280.965
"female",1925,89,8,5332.7,20241.28
"female",1925,90,8,4896.05,14553.68
"female",1925,91,8,3014.66,10413.35
"female",1925,92,8,2545.37,7600.215
"female",1925,93,8,1801.84,5263.32
"female",1925,94,8,1351.74,3898.615
"female",1925,95,8,1078.98,2557.63
"female",1925,96,8,739.4,1687.175
"female",1925,97,8,479.39,1111.085
"female",1925,98,8,331.5,651.28
"female",1925,99,8,207.26,406.91
"female",1925,100,8,135.87,232.21
"female",1925,101,8,66.62,115.335
"female",1925,102,8,35.74,64.85
"female",1925,103,8,22.47,38.36
"female",1925,104,8,13.93,21.78
"female",1925,105,8,7.83,10.15
"female",1925,106,8,2.17,3.48
"female",1925,107,8,1.17,1.18
"female",1925,108,8,0.71,0.33
"female",1925,109,8,0,0
"female",1925,110,8,0,0
"female",1926,0,8,109441.77,1193480.92
"female",1926,1,8,31639.11,1149672.94
"female",1926,2,8,13707.99,1156662.3
"female",1926,3,8,8032.8,1160671.66
"female",1926,4,8,5683.98,1196618.77
"female",1926,5,8,4514.58,1194604.71
"female",1926,6,8,3502.45,960498.92
"female",1926,7,8,2220.98,867357.42
"female",1926,8,8,1831.79,844227.2
"female",1926,9,8,1705.81,881133.08
"female",1926,10,8,1588.76,961956.85
"female",1926,11,8,1870.37,1125595.65
"female",1926,12,8,2158.01,1130834.35
"female",1926,13,8,2369.32,1154841.37
"female",1926,14,8,2890.6,1105965.99
"female",1926,15,8,3362.05,1167637.65
"female",1926,16,8,3765.03,1124162.84
"female",1926,17,8,4173.93,1164606.18
"female",1926,18,8,4669.8,1136163.47
"female",1926,19,8,4742.72,1142457.87
"female",1926,20,8,4942.03,1127272.1
"female",1926,21,8,4702.34,1118936.83
"female",1926,22,8,5130.9,1102784.28
"female",1926,23,8,5251.06,1125514.87
"female",1926,24,8,5206.09,1069490.45
"female",1926,25,8,5064.26,1132016.86
"female",1926,26,8,5081.36,1010592.95
"female",1926,27,8,4759.89,1025342.2
"female",1926,28,8,4755.05,1010877.79
"female",1926,29,8,4592.5,1023474.33
"female",1926,30,8,5105.25,993693.32
"female",1926,31,8,4272.46,976592.46
"female",1926,32,8,4735.75,954272.48
"female",1926,33,8,4602.66,957096.93
"female",1926,34,8,4670.49,910417.74
"female",1926,35,8,4839.88,991581.75
"female",1926,36,8,4798.55,867527.35
"female",1926,37,8,4636.49,911211.84
"female",1926,38,8,5273.51,880273.28
"female",1926,39,8,4959.77,878024.79
"female",1926,40,8,5847.22,890703.99
"female",1926,41,8,4962.34,862666.99
"female",1926,42,8,5621.83,829531.97
"female",1926,43,8,5366.71,862618.13
"female",1926,44,8,5654.15,817652.13
"female",1926,45,8,6125.49,912826.95
"female",1926,46,8,6204.36,769460.67
"female",1926,47,8,6209.47,804228.14
"female",1926,48,8,7044.05,769863.69
"female",1926,49,8,6940.58,790904.49
"female",1926,50,8,8119.08,779327.77
"female",1926,51,8,7074.44,738197.4
"female",1926,52,8,8286.48,702023.21
"female",1926,53,8,8024.69,722132.81
"female",1926,54,8,8277.2,625679.68
"female",1926,55,8,8676.79,747329.83
"female",1926,56,8,9421.99,590162.56
"female",1926,57,8,8939.94,599147.12
"female",1926,58,8,9860.53,581171.46
"female",1926,59,8,10008.12,590657.15
"female",1926,60,8,12756.17,577888.54
"female",1926,61,8,10567.77,543707.11
"female",1926,62,8,12673.92,519679.52
"female",1926,63,8,13114.02,509278.76
"female",1926,64,8,13760.52,466270.81
"female",1926,65,8,15052.79,550944.4
"female",1926,66,8,15196.55,423661.23
"female",1926,67,8,14870.24,413239.35
"female",1926,68,8,16151.87,377505.02
"female",1926,69,8,15773.39,375017.28
"female",1926,70,8,19788.02,351384.93
"female",1926,71,8,15946.94,323667.57
"female",1926,72,8,18861.66,290327.33
"female",1926,73,8,18682.87,287675.08
"female",1926,74,8,19703,253942.18
"female",1926,75,8,21193.03,279905.75
"female",1926,76,8,19920.65,201621.7
"female",1926,77,8,19212.7,190523.39
"female",1926,78,8,18636.76,154740.99
"female",1926,79,8,16429.91,144005.5
"female",1926,80,8,19697.89,139637.27
"female",1926,81,8,15491.3,120500.37
"female",1926,82,8,15890.73,102434.93
"female",1926,83,8,13835.35,85187.19
"female",1926,84,8,13149.99,70562.89
"female",1926,85,8,11999.55,58925.36
"female",1926,86,8,10256.49,45150.38
"female",1926,87,8,7912.05,34391.2
"female",1926,88,8,6586.18,26361.41
"female",1926,89,8,5178.62,20213.9
"female",1926,90,8,4686.62,15079.84
"female",1926,91,8,2987.73,10590.63
"female",1926,92,8,2335.87,7634.73
"female",1926,93,8,1777.64,5418.57
"female",1926,94,8,1257.5,3681.05
"female",1926,95,8,991.14,2662.83
"female",1926,96,8,702.51,1667.94
"female",1926,97,8,434.4,1081.83
"female",1926,98,8,337.26,702.5
"female",1926,99,8,187.18,384
"female",1926,100,8,129.07,230.39
"female",1926,101,8,69.6,132.38
"female",1926,102,8,36.61,65.14
"female",1926,103,8,24.84,37.72
"female",1926,104,8,12.98,20.44
"female",1926,105,8,5.09,11.15
"female",1926,106,8,3.4,5.26
"female",1926,107,8,1.34,1.93
"female",1926,108,8,0.71,0.3
"female",1926,109,8,0,0
"female",1926,110,8,0,0
"female",1927,0,8,99901.95,1181228.46
"female",1927,1,8,28826.88,1145656.06
"female",1927,2,8,13149.27,1135046.96
"female",1927,3,8,7651.41,1149694.98
"female",1927,4,8,5634.25,1158971.78
"female",1927,5,8,4263.97,1195218.29
"female",1927,6,8,3441.67,1201816.09
"female",1927,7,8,2974.17,960251.4
"female",1927,8,8,1820.45,868542.99
"female",1927,9,8,1624.71,842827.46
"female",1927,10,8,1529.08,879771.46
"female",1927,11,8,1670.96,959588.32
"female",1927,12,8,2002.62,1123096.55
"female",1927,13,8,2237.08,1127800.05
"female",1927,14,8,2668.42,1153568.33
"female",1927,15,8,3117.42,1102351.37
"female",1927,16,8,3589.78,1165324.23
"female",1927,17,8,4098.29,1119105.09
"female",1927,18,8,4448.07,1159713.28
"female",1927,19,8,4689.81,1132601.97
"female",1927,20,8,4813.96,1137800.67
"female",1927,21,8,4823.98,1124060.97
"female",1927,22,8,5151.64,1115193.9
"female",1927,23,8,5112.13,1097566.72
"female",1927,24,8,5085.88,1119885.38
"female",1927,25,8,4986.18,1063893.2
"female",1927,26,8,5016.4,1130639.01
"female",1927,27,8,4843.91,1003126.78
"female",1927,28,8,4836.79,1018398.97
"female",1927,29,8,4501.73,1004075.87
"female",1927,30,8,5166.44,1015716.74
"female",1927,31,8,4276.01,986913.2
"female",1927,32,8,4696.31,971435.12
"female",1927,33,8,4742.77,948017.69
"female",1927,34,8,4713.2,952387.63
"female",1927,35,8,4719.39,905542.66
"female",1927,36,8,4734.81,985137.43
"female",1927,37,8,4802.57,860570.99
"female",1927,38,8,5084.16,905813.83
"female",1927,39,8,4926.57,873480.94
"female",1927,40,8,5702.61,871483.7
"female",1927,41,8,4788.14,885085.04
"female",1927,42,8,5832.18,856824.1
"female",1927,43,8,5320.51,823234.46
"female",1927,44,8,5626.37,857343.48
"female",1927,45,8,6053.8,811033.63
"female",1927,46,8,6098.96,903926.38
"female",1927,47,8,6296.69,761531.43
"female",1927,48,8,6752.13,796111
"female",1927,49,8,6900.45,762624.02
"female",1927,50,8,8225.17,782145.76
"female",1927,51,8,7100.7,769890.83
"female",1927,52,8,8339.38,730860.76
"female",1927,53,8,8115.82,692646.77
"female",1927,54,8,8756.29,712418.18
"female",1927,55,8,8442.37,615920.1
"female",1927,56,8,8943.88,736142.42
"female",1927,57,8,9255.38,580540.78
"female",1927,58,8,10118.24,589823.48
"female",1927,59,8,9932.63,572112.71
"female",1927,60,8,13034,580333.14
"female",1927,61,8,10890.66,567866.64
"female",1927,62,8,12920.41,533251.02
"female",1927,63,8,13547.24,508200.75
"female",1927,64,8,14469.74,496561.6
"female",1927,65,8,15386.23,452449.14
"female",1927,66,8,15112.97,531113.19
"female",1927,67,8,16610.65,410132.74
"female",1927,68,8,16943.3,398526.52
"female",1927,69,8,16090.3,362774.78
"female",1927,70,8,20479.54,357263.02
"female",1927,71,8,16689.83,333923.68
"female",1927,72,8,19777.85,306868.61
"female",1927,73,8,19046.22,272625.79
"female",1927,74,8,20256.62,268735.94
"female",1927,75,8,21741.71,234581.1
"female",1927,76,8,21021.57,257089.74
"female",1927,77,8,20851.47,184290.89
"female",1927,78,8,20878.89,172568.83
"female",1927,79,8,17634.79,138929.33
"female",1927,80,8,20106.17,137928.31
"female",1927,81,8,15796.01,121892.34
"female",1927,82,8,16929.08,104897.58
"female",1927,83,8,14729.43,87546.45
"female",1927,84,8,13964.93,71719.56
"female",1927,85,8,12145.43,58041.35
"female",1927,86,8,10685.91,47627.7
"female",1927,87,8,9063.42,36162.27
"female",1927,88,8,7061.16,27150.06
"female",1927,89,8,5488.62,20448.97
"female",1927,90,8,4949.33,15269.11
"female",1927,91,8,3110.38,11215.44
"female",1927,92,8,2696.43,7940.99
"female",1927,93,8,1891.36,5622.91
"female",1927,94,8,1391.44,3877.23
"female",1927,95,8,1033.16,2582.66
"female",1927,96,8,741.06,1787.8
"female",1927,97,8,536.11,1114.3
"female",1927,98,8,333.22,693.91
"female",1927,99,8,224.67,444.28
"female",1927,100,8,116.47,222.79
"female",1927,101,8,68.34,130.33
"female",1927,102,8,54.33,82.74
"female",1927,103,8,23.28,34.81
"female",1927,104,8,9.09,19.38
"female",1927,105,8,6.15,12.74
"female",1927,106,8,4.5,6.52
"female",1927,107,8,1.52,2.93
"female",1927,108,8,0.83,0.98
"female",1927,109,8,0.25,0
"female",1927,110,8,0,0
"female",1928,0,8,103155.85,1140810.42
"female",1928,1,8,29670.68,1138363.98
"female",1928,2,8,13065.55,1128619.68
"female",1928,3,8,7395.86,1130281.33
"female",1928,4,8,5213.44,1146680.84
"female",1928,5,8,4309.72,1158801.52
"female",1928,6,8,3656.73,1194444.19
"female",1928,7,8,2972.15,1209719.03
"female",1928,8,8,2465.51,960697.27
"female",1928,9,8,1694.56,870308.72
"female",1928,10,8,1483.06,841794.41
"female",1928,11,8,1526.18,878796.59
"female",1928,12,8,1653.67,957173.37
"female",1928,13,8,2222.56,1120413.81
"female",1928,14,8,2684.83,1124628.48
"female",1928,15,8,3044.03,1151992.36
"female",1928,16,8,3656.85,1098282.63
"female",1928,17,8,3843.9,1162480.35
"female",1928,18,8,4447.24,1113456.97
"female",1928,19,8,4383.48,1154395.09
"female",1928,20,8,4770.17,1128407.11
"female",1928,21,8,4701.57,1132806.14
"female",1928,22,8,5016.48,1120139.3
"female",1928,23,8,4910.05,1110933.85
"female",1928,24,8,4980.58,1092250.81
"female",1928,25,8,4952.78,1114299.55
"female",1928,26,8,4898.75,1058413.18
"female",1928,27,8,4867.11,1129632.55
"female",1928,28,8,4792.97,996088.14
"female",1928,29,8,4249.83,1011865.41
"female",1928,30,8,4818.34,997131.26
"female",1928,31,8,4126.47,1008427.67
"female",1928,32,8,4666.54,980336.71
"female",1928,33,8,4450.33,966518.48
"female",1928,34,8,4670.28,942047.13
"female",1928,35,8,4618.11,947804.84
"female",1928,36,8,4565.27,900824.15
"female",1928,37,8,4310.66,978830.92
"female",1928,38,8,4868.87,853221.94
"female",1928,39,8,4681.82,900441.09
"female",1928,40,8,5442.93,866243.35
"female",1928,41,8,4682.09,865149.14
"female",1928,42,8,5470.95,879221.61
"female",1928,43,8,5271.32,850713.54
"female",1928,44,8,5364.62,817083.06
"female",1928,45,8,5819.02,851601.65
"female",1928,46,8,5726.17,804335.62
"female",1928,47,8,5926.34,895028.7
"female",1928,48,8,6592.6,753225.67
"female",1928,49,8,6517.08,787824.83
"female",1928,50,8,7923.43,754612
"female",1928,51,8,6891.53,773373.03
"female",1928,52,8,8144.04,759998.42
"female",1928,53,8,7952.2,723192.98
"female",1928,54,8,8615.67,683192.7
"female",1928,55,8,8960.79,702537.68
"female",1928,56,8,8892.68,606189.35
"female",1928,57,8,8880.6,724995.54
"female",1928,58,8,10199.52,570588.97
"female",1928,59,8,9839.54,579779.04
"female",1928,60,8,12169.47,561529.67
"female",1928,61,8,10753.74,569576.07
"female",1928,62,8,12513.45,557919.6
"female",1928,63,8,12914.38,521498.38
"female",1928,64,8,14277.54,495820.15
"female",1928,65,8,15437.37,482604.24
"female",1928,66,8,14559.06,437757.17
"female",1928,67,8,15528.71,510692.92
"female",1928,68,8,17256.12,395064.79
"female",1928,69,8,16347.55,382984.19
"female",1928,70,8,19715.76,345633.72
"female",1928,71,8,16410.71,338427.99
"female",1928,72,8,19206.53,316174.92
"female",1928,73,8,18678.73,288331.97
"female",1928,74,8,19536.83,254156.13
"female",1928,75,8,20281.89,248204.01
"female",1928,76,8,19449.69,214328.97
"female",1928,77,8,19629.99,233851.02
"female",1928,78,8,19895.52,165346.45
"female",1928,79,8,17739.67,154393.87
"female",1928,80,8,18885.57,135390.17
"female",1928,81,8,14643.87,119865.24
"female",1928,82,8,15535.99,105396.02
"female",1928,83,8,13938.77,88991.88
"female",1928,84,8,13594.53,73266.85
"female",1928,85,8,11418.73,58460.31
"female",1928,86,8,9963.87,46622.41
"female",1928,87,8,8284.54,37605.18
"female",1928,88,8,7095.29,28153.3
"female",1928,89,8,5353.11,20814.98
"female",1928,90,8,4718.23,15261.79
"female",1928,91,8,3043.98,11209.75
"female",1928,92,8,2615.23,8227.66
"female",1928,93,8,1835.76,5658.92
"female",1928,94,8,1310.87,3960.81
"female",1928,95,8,1048.46,2647.32
"female",1928,96,8,702.16,1704.13
"female",1928,97,8,421.7,1138.82
"female",1928,98,8,356.3,681.8
"female",1928,99,8,205.31,417.5
"female",1928,100,8,150.14,266.61
"female",1928,101,8,74.37,133.79
"female",1928,102,8,38.52,68.47
"female",1928,103,8,22.26,45.57
"female",1928,104,8,16.79,19.47
"female",1928,105,8,7.5,11.92
"female",1928,106,8,2.63,7.62
"female",1928,107,8,1.58,3.56
"female",1928,108,8,0.97,1.77
"female",1928,109,8,0.32,0.4
"female",1928,110,8,0,0
"female",1929,0,8,104546.53,1152798.31
"female",1929,1,8,29758.37,1102905.66
"female",1929,2,8,12873.97,1124252.15
"female",1929,3,8,7371.9,1120359.03
"female",1929,4,8,5220.82,1129309.02
"female",1929,5,8,4368.56,1145012.97
"female",1929,6,8,3643.04,1159002.3
"female",1929,7,8,2872.82,1193973.78
"female",1929,8,8,2569.4,1217923.75
"female",1929,9,8,2162.56,961159.14
"female",1929,10,8,1551.22,872107.45
"female",1929,11,8,1499.65,840973.99
"female",1929,12,8,1652.96,877833.44
"female",1929,13,8,1751.79,954895.7
"female",1929,14,8,2496.69,1117606.24
"female",1929,15,8,3177.29,1121058.31
"female",1929,16,8,3517.47,1150111.11
"female",1929,17,8,4022.78,1093728.14
"female",1929,18,8,4347.72,1159327.95
"female",1929,19,8,4671.22,1107797.69
"female",1929,20,8,4829.05,1148926.8
"female",1929,21,8,4750.49,1124301.85
"female",1929,22,8,4902.06,1128120.16
"female",1929,23,8,4955.61,1116637.07
"female",1929,24,8,4991.68,1107145.32
"female",1929,25,8,5025.09,1087161.79
"female",1929,26,8,5054.23,1109017.65
"female",1929,27,8,4795.34,1053194.07
"female",1929,28,8,4967.98,1128663.75
"female",1929,29,8,4699.12,989366.02
"female",1929,30,8,5016.19,1005435.82
"female",1929,31,8,4255.38,990836.79
"female",1929,32,8,4731.07,1001345.3
"female",1929,33,8,4715.86,973535.01
"female",1929,34,8,4863.54,961631.2
"female",1929,35,8,4972.73,935980.21
"female",1929,36,8,4888.7,943315.05
"female",1929,37,8,4840.27,896464.86
"female",1929,38,8,5126.03,972784.3
"female",1929,39,8,4923.7,846144.04
"female",1929,40,8,5761.48,895161.96
"female",1929,41,8,5018.56,859739.35
"female",1929,42,8,5783.62,859164.72
"female",1929,43,8,5527.22,873551.31
"female",1929,44,8,5769.08,844972.04
"female",1929,45,8,6248.29,810635.94
"female",1929,46,8,6269.54,845964.54
"female",1929,47,8,6399.09,797745.94
"female",1929,48,8,6999.38,885954.36
"female",1929,49,8,7170.8,744730.4
"female",1929,50,8,8386.26,779234.56
"female",1929,51,8,7490.51,746884.21
"female",1929,52,8,8569.59,764910.79
"female",1929,53,8,8858.05,749970.82
"female",1929,54,8,9485.48,715649.31
"female",1929,55,8,9321.54,673486.19
"female",1929,56,8,10164.99,692162.61
"female",1929,57,8,9548.5,596340.06
"female",1929,58,8,10785.86,713488.61
"female",1929,59,8,11145.06,560098.54
"female",1929,60,8,13199.55,568802.53
"female",1929,61,8,11562.34,551501.22
"female",1929,62,8,13836.59,559250.08
"female",1929,63,8,14283.41,546914.55
"female",1929,64,8,15385.36,509415.98
"female",1929,65,8,17046.2,482511.29
"female",1929,66,8,16711.74,468480.91
"female",1929,67,8,16872.06,423496.83
"female",1929,68,8,18889.39,489797.6
"female",1929,69,8,18966.92,379833.31
"female",1929,70,8,22400.93,365811.73
"female",1929,71,8,18947.16,328736.76
"female",1929,72,8,21708.98,320744.11
"female",1929,73,8,21409.48,297566.79
"female",1929,74,8,22350.79,270297.74
"female",1929,75,8,23120.03,235214.34
"female",1929,76,8,22458.1,228724.92
"female",1929,77,8,22069.28,195881.28
"female",1929,78,8,23151.07,211615.01
"female",1929,79,8,20779.19,148523.83
"female",1929,80,8,22467,145051.97
"female",1929,81,8,16875.61,118830.84
"female",1929,82,8,17247.83,104833.33
"female",1929,83,8,15604.43,90458.85
"female",1929,84,8,15469.85,75189.97
"female",1929,85,8,13427.88,60725.54
"female",1929,86,8,11400.91,47723.43
"female",1929,87,8,9330.73,37556.66
"female",1929,88,8,8046.92,29853.45
"female",1929,89,8,6229.84,21932.59
"female",1929,90,8,5236.34,15686.59
"female",1929,91,8,3376.33,11413.92
"female",1929,92,8,2786.99,8354.57
"female",1929,93,8,2065.38,5981.59
"female",1929,94,8,1553.94,4115.42
"female",1929,95,8,1167.2,2779.05
"female",1929,96,8,798.3,1771.9
"female",1929,97,8,518.82,1141.1
"female",1929,98,8,382.22,736.08
"female",1929,99,8,204.36,417.35
"female",1929,100,8,142.7,233.46
"female",1929,101,8,75.36,154.09
"female",1929,102,8,48.42,78.44
"female",1929,103,8,18.58,38.71
"female",1929,104,8,10.61,22.27
"female",1929,105,8,5.89,11.63
"female",1929,106,8,2.34,7.03
"female",1929,107,8,2.31,5.64
"female",1929,108,8,0.75,2.29
"female",1929,109,8,0,1.03
"female",1929,110,8,0,0.4
"female",1930,0,8,95708.35,1115441.79
"female",1930,1,8,25240.07,1108422.43
"female",1930,2,8,10957.47,1091278.56
"female",1930,3,8,6270.31,1117977.24
"female",1930,4,8,4729.49,1116137.41
"female",1930,5,8,3934.14,1129432.35
"female",1930,6,8,3223.72,1143308.89
"female",1930,7,8,2651.59,1159147.41
"female",1930,8,8,2372.38,1193400.75
"female",1930,9,8,2087.53,1225907.23
"female",1930,10,8,1920.26,961864.68
"female",1930,11,8,1453.35,874809.7
"female",1930,12,8,1468.01,840890.01
"female",1930,13,8,1612.85,877651.91
"female",1930,14,8,1926.32,953201.76
"female",1930,15,8,2641.72,1114694.78
"female",1930,16,8,3230.61,1116991.88
"female",1930,17,8,3670.88,1147599.43
"female",1930,18,8,3978.25,1088912.31
"female",1930,19,8,4035.58,1155862.27
"female",1930,20,8,4282.51,1101642.61
"female",1930,21,8,4380.71,1143079.41
"female",1930,22,8,4728.37,1119950.71
"female",1930,23,8,4618.01,1122490.39
"female",1930,24,8,4689.67,1113058.94
"female",1930,25,8,4630.48,1103510.87
"female",1930,26,8,4633.56,1082434.48
"female",1930,27,8,4669.99,1103703.91
"female",1930,28,8,4636.38,1047969.09
"female",1930,29,8,4332.8,1127598.77
"female",1930,30,8,4798.44,982233.58
"female",1930,31,8,4022.69,998804.43
"female",1930,32,8,4349.7,984444.1
"female",1930,33,8,4456.93,993993.69
"female",1930,34,8,4387.15,966495.81
"female",1930,35,8,4418.8,956457.94
"female",1930,36,8,4570.98,929904.33
"female",1930,37,8,4416.99,938651.19
"female",1930,38,8,4748.56,891758.85
"female",1930,39,8,4484.3,966434.01
"female",1930,40,8,5253.33,838619.88
"female",1930,41,8,4545.36,889780.09
"female",1930,42,8,5469.17,852846.43
"female",1930,43,8,5113.34,852732.3
"female",1930,44,8,5351.85,867469.42
"female",1930,45,8,5840.7,838643.11
"female",1930,46,8,5789.17,803699.62
"female",1930,47,8,5996.99,839706.51
"female",1930,48,8,6510.4,790434.98
"female",1930,49,8,6438.96,876209.64
"female",1930,50,8,7634.59,735230.39
"female",1930,51,8,6684.73,769709.63
"female",1930,52,8,7863.4,738480.5
"female",1930,53,8,7891.45,755306.16
"female",1930,54,8,8710.35,738956.43
"female",1930,55,8,8934.24,707081.04
"female",1930,56,8,9315.11,662931.01
"female",1930,57,8,9494.14,681006.49
"female",1930,58,8,9896.78,585219.09
"female",1930,59,8,9756.72,700691.65
"female",1930,60,8,12569.33,547287.06
"female",1930,61,8,10417.2,556602.43
"female",1930,62,8,12147.17,540035.92
"female",1930,63,8,12959.37,546540.66
"female",1930,64,8,13996.46,533995
"female",1930,65,8,15129.22,494716.26
"female",1930,66,8,14953.25,467304.68
"female",1930,67,8,15484,452630.3
"female",1930,68,8,16290.29,406418.57
"female",1930,69,8,15958.59,466299.72
"female",1930,70,8,20256.21,360755.76
"female",1930,71,8,16804.83,346116.03
"female",1930,72,8,18812.83,309710.78
"female",1930,73,8,18462.79,299163.45
"female",1930,74,8,19116.41,276414.02
"female",1930,75,8,19453.66,248511.43
"female",1930,76,8,19021.96,213583.33
"female",1930,77,8,18267.34,206795.39
"female",1930,78,8,19094.39,174283.83
"female",1930,79,8,17693.59,187273.6
"female",1930,80,8,19737.3,150372.78
"female",1930,81,8,15118.56,125085.85
"female",1930,82,8,14536.39,102064.65
"female",1930,83,8,12884.63,88220.66
"female",1930,84,8,12781.63,74799.7
"female",1930,85,8,11242.33,60680.51
"female",1930,86,8,9666.06,48267.98
"female",1930,87,8,7984.55,37213.02
"female",1930,88,8,6666.6,28859.26
"female",1930,89,8,5355.83,22538
"female",1930,90,8,4764.47,16144.17
"female",1930,91,8,2833.02,11331.96
"female",1930,92,8,2444.59,8284.47
"female",1930,93,8,1765.97,5901.13
"female",1930,94,8,1307.79,4143.86
"female",1930,95,8,997.36,2736.02
"female",1930,96,8,684.42,1795.99
"female",1930,97,8,459.52,1108.41
"female",1930,98,8,331.32,683.9
"female",1930,99,8,184.3,434.94
"female",1930,100,8,143.58,242.39
"female",1930,101,8,51.49,129.58
"female",1930,102,8,39.27,89.88
"female",1930,103,8,19.5,45.91
"female",1930,104,8,12.81,25.62
"female",1930,105,8,3.95,14.25
"female",1930,106,8,2.77,7.59
"female",1930,107,8,1.02,4.75
"female",1930,108,8,0.32,4.2
"female",1930,109,8,0,1.95
"female",1930,110,8,0,1.43
"female",1931,0,8,92951.94,1106619.11
"female",1931,1,8,24036.52,1058163.74
"female",1931,2,8,10359.54,1096590.93
"female",1931,3,8,6182.74,1090856.29
"female",1931,4,8,4576.54,1116706.47
"female",1931,5,8,3595.07,1114577.94
"female",1931,6,8,3104.19,1131125.58
"female",1931,7,8,2470.11,1143128.39
"female",1931,8,8,2109.2,1159887.32
"female",1931,9,8,2039.1,1193971.62
"female",1931,10,8,1958.63,1237010.81
"female",1931,11,8,1822.69,967257.84
"female",1931,12,8,1521.83,877276.52
"female",1931,13,8,1555.34,838894.87
"female",1931,14,8,1847.94,875725.11
"female",1931,15,8,2260.17,949723.34
"female",1931,16,8,3099.95,1111680.13
"female",1931,17,8,3603.81,1112562.67
"female",1931,18,8,4081.5,1144966.56
"female",1931,19,8,4064.28,1083901.09
"female",1931,20,8,4348.76,1152160.13
"female",1931,21,8,4417.27,1095367.22
"female",1931,22,8,4765.44,1137627.83
"female",1931,23,8,4731.64,1115430.09
"female",1931,24,8,4803.03,1117377.1
"female",1931,25,8,4669.69,1109912.85
"female",1931,26,8,4656.4,1100133.39
"female",1931,27,8,4566.82,1077910.93
"female",1931,28,8,4706.2,1098620.81
"female",1931,29,8,4483.17,1042628.91
"female",1931,30,8,4842.35,1127458.66
